Wavenumber,Diamond_abs,A_defect_abs,B_defect_abs,C_defect_abs
3603.73,1.31293,0.0,0.0,0.0
3604.94,1.32652,0.0,0.0,0.0
3606.14,1.40352,0.0,0.0,0.0
3607.35,1.31683,0.0,0.0,0.0
3608.55,1.43421,0.0,0.0,0.0
3609.76,1.18327,0.0,0.0,0.0
3610.97,1.33382,0.0,0.0,0.0
3612.17,1.40315,0.0,0.0,0.0
3613.38,1.26761,0.0,0.0,0.0
3614.58,1.33964,0.0,0.0,0.0
3615.79,1.31014,0.0,0.0,0.0
3616.99,1.41773,0.0,0.0,0.0
3618.2,1.37448,0.0,0.0,0.0
3619.4,1.36697,0.0,0.0,0.0
3620.61,1.23427,0.0,0.0,0.0
3621.81,1.32078,0.0,0.0,0.0
3623.02,1.35428,0.0,0.0,0.0
3624.22,1.35835,0.0,0.0,0.0
3625.43,1.38318,0.0,0.0,0.0
3626.64,1.41305,0.0,0.0,0.0
3627.84,1.60406,0.0,0.0,0.0
3629.05,1.38492,0.0,0.0,0.0
3630.25,1.12797,0.0,0.0,0.0
3631.46,1.31062,0.0,0.0,0.0
3632.66,1.43303,0.0,0.0,0.0
3633.87,1.36369,0.0,0.0,0.0
3635.07,1.32379,0.0,0.0,0.0
3636.28,1.382,0.0,0.0,0.0
3637.48,1.39895,0.0,0.0,0.0
3638.69,1.35999,0.0,0.0,0.0
3639.89,1.36155,0.0,0.0,0.0
3641.1,1.38614,0.0,0.0,0.0
3642.3,1.381,0.0,0.0,0.0
3643.51,1.36829,0.0,0.0,0.0
3644.72,1.38608,0.0,0.0,0.0
3645.92,1.51227,0.0,0.0,0.0
3647.12,1.42121,0.0,0.0,0.0
3648.33,1.45844,0.0,0.0,0.0
3649.54,1.38651,0.0,0.0,0.0
3650.74,1.33954,0.0,0.0,0.0
3651.95,1.23655,0.0,0.0,0.0
3653.15,1.3677,0.0,0.0,0.0
3654.36,1.41475,0.0,0.0,0.0
3655.56,1.57296,0.0,0.0,0.0
3656.77,1.23619,0.0,0.0,0.0
3657.97,1.33759,0.0,0.0,0.0
3659.18,1.40994,0.0,0.0,0.0
3660.38,1.38634,0.0,0.0,0.0
3661.59,1.37029,0.0,0.0,0.0
3662.8,1.38075,0.0,0.0,0.0
3664.0,1.39072,0.0,0.0,0.0
3665.21,1.36583,0.0,0.0,0.0
3666.41,1.36822,0.0,0.0,0.0
3667.62,1.50572,0.0,0.0,0.0
3668.82,1.436,0.0,0.0,0.0
3670.03,1.56517,0.0,0.0,0.0
3671.23,1.13707,0.0,0.0,0.0
3672.44,1.3063,0.0,0.0,0.0
3673.64,1.55742,0.0,0.0,0.0
3674.85,1.64537,0.0,0.0,0.0
3676.05,1.14532,0.0,0.0,0.0
3677.26,1.20338,0.0,0.0,0.0
3678.46,1.43326,0.0,0.0,0.0
3679.67,1.35706,0.0,0.0,0.0
3680.88,1.32379,0.0,0.0,0.0
3682.08,1.36816,0.0,0.0,0.0
3683.29,1.37864,0.0,0.0,0.0
3684.49,1.38136,0.0,0.0,0.0
3685.7,1.38222,0.0,0.0,0.0
3686.9,1.54169,0.0,0.0,0.0
3688.11,1.54334,0.0,0.0,0.0
3689.31,1.13008,0.0,0.0,0.0
3690.52,1.48565,0.0,0.0,0.0
3691.72,1.26765,0.0,0.0,0.0
3692.93,1.33968,0.0,0.0,0.0
3694.13,1.36175,0.0,0.0,0.0
3695.34,1.36573,0.0,0.0,0.0
3696.54,1.35965,0.0,0.0,0.0
3697.75,1.36744,0.0,0.0,0.0
3698.95,1.36464,0.0,0.0,0.0
3700.16,1.40696,0.0,0.0,0.0
3701.37,1.4263,0.0,0.0,0.0
3702.57,1.22161,0.0,0.0,0.0
3703.78,1.33086,0.0,0.0,0.0
3704.98,1.34794,0.0,0.0,0.0
3706.19,1.33106,0.0,0.0,0.0
3707.39,1.35317,0.0,0.0,0.0
3708.6,1.45174,0.0,0.0,0.0
3709.8,1.22638,0.0,0.0,0.0
3711.01,1.48823,0.0,0.0,0.0
3712.21,1.24851,0.0,0.0,0.0
3713.42,1.1347,0.0,0.0,0.0
3714.62,1.30723,0.0,0.0,0.0
3715.83,1.2841,0.0,0.0,0.0
3717.03,1.30935,0.0,0.0,0.0
3718.24,1.35102,0.0,0.0,0.0
3719.45,1.24227,0.0,0.0,0.0
3720.65,1.31153,0.0,0.0,0.0
3721.86,1.35314,0.0,0.0,0.0
3723.06,1.19954,0.0,0.0,0.0
3724.27,1.29752,0.0,0.0,0.0
3725.47,1.31309,0.0,0.0,0.0
3726.68,1.24272,0.0,0.0,0.0
3727.88,1.19681,0.0,0.0,0.0
3729.09,1.23577,0.0,0.0,0.0
3730.29,1.3013,0.0,0.0,0.0
3731.5,1.43526,0.0,0.0,0.0
3732.7,1.05164,0.0,0.0,0.0
3733.91,1.35837,0.0,0.0,0.0
3735.11,1.27424,0.0,0.0,0.0
3736.32,1.17578,0.0,0.0,0.0
3737.53,1.08607,0.0,0.0,0.0
3738.73,1.15159,0.0,0.0,0.0
3739.94,1.21958,0.0,0.0,0.0
3741.14,1.18048,0.0,0.0,0.0
3742.35,1.18438,0.0,0.0,0.0
3743.55,1.67655,0.0,0.0,0.0
3744.76,0.853749,0.0,0.0,0.0
3745.96,0.871326,0.0,0.0,0.0
3747.17,1.16466,0.0,0.0,0.0
3748.37,1.45488,0.0,0.0,0.0
3749.58,0.948461,0.0,0.0,0.0
3750.78,1.09136,0.0,0.0,0.0
3751.99,1.19908,0.0,0.0,0.0
3753.2,0.809661,0.0,0.0,0.0
3754.4,1.05829,0.0,0.0,0.0
3755.61,1.15389,0.0,0.0,0.0
3756.81,1.02479,0.0,0.0,0.0
3758.02,1.062,0.0,0.0,0.0
3759.22,1.15775,0.0,0.0,0.0
3760.43,0.945098,0.0,0.0,0.0
3761.63,1.03571,0.0,0.0,0.0
3762.84,1.04033,0.0,0.0,0.0
3764.04,1.07334,0.0,0.0,0.0
3765.25,1.10335,0.0,0.0,0.0
3766.45,0.914103,0.0,0.0,0.0
3767.66,1.00279,0.0,0.0,0.0
3768.86,1.1669,0.0,0.0,0.0
3770.07,0.944984,0.0,0.0,0.0
3771.28,0.914093,0.0,0.0,0.0
3772.48,0.985064,0.0,0.0,0.0
3773.69,0.983866,0.0,0.0,0.0
3774.89,0.982413,0.0,0.0,0.0
3776.1,0.970057,0.0,0.0,0.0
3777.3,0.978112,0.0,0.0,0.0
3778.51,1.06419,0.0,0.0,0.0
3779.71,0.912412,0.0,0.0,0.0
3780.92,0.888292,0.0,0.0,0.0
3782.12,0.937116,0.0,0.0,0.0
3783.33,0.965108,0.0,0.0,0.0
3784.53,0.948723,0.0,0.0,0.0
3785.74,0.891251,0.0,0.0,0.0
3786.95,0.905934,0.0,0.0,0.0
3788.15,0.900038,0.0,0.0,0.0
3789.36,0.902085,0.0,0.0,0.0
3790.56,0.904961,0.0,0.0,0.0
3791.77,0.885472,0.0,0.0,0.0
3792.97,0.869453,0.0,0.0,0.0
3794.18,0.871053,0.0,0.0,0.0
3795.38,0.968302,0.0,0.0,0.0
3796.59,0.876636,0.0,0.0,0.0
3797.79,0.824693,0.0,0.0,0.0
3799.0,0.865939,0.0,0.0,0.0
3800.2,1.1261,0.0,0.0,0.0
3801.41,0.840176,0.0,0.0,0.0
3802.61,0.668986,0.0,0.0,0.0
3803.82,0.825918,0.0,0.0,0.0
3805.03,0.88925,0.0,0.0,0.0
3806.23,1.07925,0.0,0.0,0.0
3807.44,0.664899,0.0,0.0,0.0
3808.64,0.762852,0.0,0.0,0.0
3809.85,0.851486,0.0,0.0,0.0
3811.05,0.861187,0.0,0.0,0.0
3812.26,0.839294,0.0,0.0,0.0
3813.46,0.823321,0.0,0.0,0.0
3814.67,1.01957,0.0,0.0,0.0
3815.87,0.930854,0.0,0.0,0.0
3817.08,0.573452,0.0,0.0,0.0
3818.28,0.819084,0.0,0.0,0.0
3819.49,0.939949,0.0,0.0,0.0
3820.7,0.977545,0.0,0.0,0.0
3821.9,0.600982,0.0,0.0,0.0
3823.11,0.707509,0.0,0.0,0.0
3824.31,0.806302,0.0,0.0,0.0
3825.52,0.854729,0.0,0.0,0.0
3826.72,0.797641,0.0,0.0,0.0
3827.93,0.726448,0.0,0.0,0.0
3829.13,0.763231,0.0,0.0,0.0
3830.34,0.875173,0.0,0.0,0.0
3831.54,0.825114,0.0,0.0,0.0
3832.75,0.695401,0.0,0.0,0.0
3833.95,0.919459,0.0,0.0,0.0
3835.16,0.725623,0.0,0.0,0.0
3836.36,0.870607,0.0,0.0,0.0
3837.57,0.94247,0.0,0.0,0.0
3838.78,0.558816,0.0,0.0,0.0
3839.98,0.841553,0.0,0.0,0.0
3841.19,0.698547,0.0,0.0,0.0
3842.39,0.772874,0.0,0.0,0.0
3843.6,0.780752,0.0,0.0,0.0
3844.8,0.662297,0.0,0.0,0.0
3846.01,0.755288,0.0,0.0,0.0
3847.21,0.783283,0.0,0.0,0.0
3848.42,0.789361,0.0,0.0,0.0
3849.62,0.767329,0.0,0.0,0.0
3850.83,0.965401,0.0,0.0,0.0
3852.03,0.854269,0.0,0.0,0.0
3853.24,1.07024,0.0,0.0,0.0
3854.44,0.385321,0.0,0.0,0.0
3855.65,0.554826,0.0,0.0,0.0
3856.86,0.800234,0.0,0.0,0.0
3858.06,0.715446,0.0,0.0,0.0
3859.27,0.749446,0.0,0.0,0.0
3860.47,0.829742,0.0,0.0,0.0
3861.68,0.794017,0.0,0.0,0.0
3862.88,0.726882,0.0,0.0,0.0
3864.09,0.941696,0.0,0.0,0.0
3865.29,0.700399,0.0,0.0,0.0
3866.5,0.683949,0.0,0.0,0.0
3867.7,0.822727,0.0,0.0,0.0
3868.91,0.99748,0.0,0.0,0.0
3870.11,0.673243,0.0,0.0,0.0
3871.32,0.607896,0.0,0.0,0.0
3872.52,0.801932,0.0,0.0,0.0
3873.73,0.889934,0.0,0.0,0.0
3874.93,0.677462,0.0,0.0,0.0
3876.14,0.743332,0.0,0.0,0.0
3877.35,0.767867,0.0,0.0,0.0
3878.55,0.831957,0.0,0.0,0.0
3879.76,0.94337,0.0,0.0,0.0
3880.96,0.698656,0.0,0.0,0.0
3882.17,0.756156,0.0,0.0,0.0
3883.37,0.775005,0.0,0.0,0.0
3884.58,0.952904,0.0,0.0,0.0
3885.78,0.780342,0.0,0.0,0.0
3886.99,0.624379,0.0,0.0,0.0
3888.19,0.776935,0.0,0.0,0.0
3889.4,0.815387,0.0,0.0,0.0
3890.6,0.93331,0.0,0.0,0.0
3891.81,0.66053,0.0,0.0,0.0
3893.01,0.725959,0.0,0.0,0.0
3894.22,0.765953,0.0,0.0,0.0
3895.43,0.78411,0.0,0.0,0.0
3896.63,0.796569,0.0,0.0,0.0
3897.84,0.870142,0.0,0.0,0.0
3899.04,0.861307,0.0,0.0,0.0
3900.25,0.730782,0.0,0.0,0.0
3901.45,0.887484,0.0,0.0,0.0
3902.66,0.743866,0.0,0.0,0.0
3903.86,0.86722,0.0,0.0,0.0
3905.07,0.692375,0.0,0.0,0.0
3906.27,0.748621,0.0,0.0,0.0
3907.48,0.771991,0.0,0.0,0.0
3908.68,0.792624,0.0,0.0,0.0
3909.89,0.783031,0.0,0.0,0.0
3911.09,0.786996,0.0,0.0,0.0
3912.3,0.798522,0.0,0.0,0.0
3913.51,0.802908,0.0,0.0,0.0
3914.71,0.819358,0.0,0.0,0.0
3915.92,0.892836,0.0,0.0,0.0
3917.12,0.811072,0.0,0.0,0.0
3918.33,0.765309,0.0,0.0,0.0
3919.53,0.851995,0.0,0.0,0.0
3920.74,0.761388,0.0,0.0,0.0
3921.94,0.81798,0.0,0.0,0.0
3923.15,0.856838,0.0,0.0,0.0
3924.35,0.862041,0.0,0.0,0.0
3925.56,0.791907,0.0,0.0,0.0
3926.76,0.818778,0.0,0.0,0.0
3927.97,0.844388,0.0,0.0,0.0
3929.18,0.839263,0.0,0.0,0.0
3930.38,0.832776,0.0,0.0,0.0
3931.59,0.894733,0.0,0.0,0.0
3932.79,0.819931,0.0,0.0,0.0
3934.0,0.818817,0.0,0.0,0.0
3935.2,0.828613,0.0,0.0,0.0
3936.41,0.847986,0.0,0.0,0.0
3937.61,0.850345,0.0,0.0,0.0
3938.82,0.843697,0.0,0.0,0.0
3940.02,0.842774,0.0,0.0,0.0
3941.23,0.886514,0.0,0.0,0.0
3942.43,0.904265,0.0,0.0,0.0
3943.64,0.828873,0.0,0.0,0.0
3944.84,0.84488,0.0,0.0,0.0
3946.05,0.882576,0.0,0.0,0.0
3947.26,0.910765,0.0,0.0,0.0
3948.46,0.878544,0.0,0.0,0.0
3949.67,0.878226,0.0,0.0,0.0
3950.87,0.843456,0.0,0.0,0.0
3952.08,0.89125,0.0,0.0,0.0
3953.28,0.891159,0.0,0.0,0.0
3954.49,0.884969,0.0,0.0,0.0
3955.69,0.894077,0.0,0.0,0.0
3956.9,0.889719,0.0,0.0,0.0
3958.1,0.87398,0.0,0.0,0.0
3959.31,0.899708,0.0,0.0,0.0
3960.51,0.919266,0.0,0.0,0.0
3961.72,0.914649,0.0,0.0,0.0
3962.93,0.904173,0.0,0.0,0.0
3964.13,0.920431,0.0,0.0,0.0
3965.34,0.923194,0.0,0.0,0.0
3966.54,0.938973,0.0,0.0,0.0
3967.75,0.94044,0.0,0.0,0.0
3968.95,0.917944,0.0,0.0,0.0
3970.16,0.917082,0.0,0.0,0.0
3971.36,0.947194,0.0,0.0,0.0
3972.57,0.956002,0.0,0.0,0.0
3973.77,0.956716,0.0,0.0,0.0
3974.98,0.945253,0.0,0.0,0.0
3976.18,0.95087,0.0,0.0,0.0
3977.39,0.959022,0.0,0.0,0.0
3978.59,0.949204,0.0,0.0,0.0
3979.8,0.949732,0.0,0.0,0.0
3981.01,0.966272,0.0,0.0,0.0
3982.21,0.960935,0.0,0.0,0.0
3983.42,0.960058,0.0,0.0,0.0
3984.62,0.982994,0.0,0.0,0.0
3985.83,0.985254,0.0,0.0,0.0
3987.03,0.982398,0.0,0.0,0.0
3988.24,0.99151,0.0,0.0,0.0
3989.44,1.00903,0.0,0.0,0.0
3990.65,1.01083,0.0,0.0,0.0
3991.85,1.00466,0.0,0.0,0.0
3993.06,1.00089,0.0,0.0,0.0
3994.26,1.00726,0.0,0.0,0.0
3995.47,1.01007,0.0,0.0,0.0
3996.68,1.01059,0.0,0.0,0.0
3997.88,1.01409,0.0,0.0,0.0
3999.09,1.028,0.0,0.0,0.0
